ProductName,Revenue,CumRevenue,CumPercent
Jingle Bell Heart Antique Silver,41467.93,33792777.79000004,55.28646233801057
Red Polkadot Beaker,41261.07000000001,33834038.86000004,55.35396725301806
Toilet Metal Sign,41247.51,33875286.370000035,55.421449983272524
Bundle Of 3 Alphabet Exercise Books,41010.11,33916296.480000034,55.48854431674468
Pack Of 12 50'S Christmas Tissues,41006.1,33957302.580000035,55.55563208968146
Red Retrospot Peg Bag,40923.72,33998226.300000034,55.62258508533549
Robot Birthday Card,40801.26,34039027.56000003,55.68933773107392
Party Metal Sign,40362.61,34079390.17000003,55.755372726228686
12 Pencils Tall Tube Posy,40286.26,34119676.43000003,55.8212828094444
Card Motorbike Santa,40241.36,34159917.79000003,55.88711943429649
Lunch Bag Dolly Girl Design,40202.39,34200120.18000003,55.95289230252429
Metal Sign Take It Or Leave It,40047.35,34240167.53000003,56.018411518531664
Wrap Billboard Fonts Design,39963.26,34280130.79000003,56.08379315962149
6 Gift Tags 50'S Christmas,39804.64,34319935.43000003,56.14891529145433
Tea Time Party Bunting,39696.08,34359631.51000003,56.21385981437946
Feather Pen Hot Pink,39652.71,34399284.22000003,56.27873338208788
Blue Polkadot Cup,39545.5,34438829.72000003,56.34343154954764
Playing Cards Keep Calm & Carry On,39493.05,34478322.770000026,56.40804390651357
Set Of 3 Hanging Owls Ollie Beak,39487.28,34517810.05000003,56.472646823507176
Alarm Clock Bakelike Ivory,39479.39,34557289.44000003,56.53723683211572
Cowboys And Indians Birthday Card,39470.369999999995,34596759.810000025,56.60181208360977
Pink Fairy Cake Childrens Apron,39384.27,34636144.08000003,56.6662464717384
Small Marshmallows Pink Bowl,39262.56,34675406.64000003,56.730481736984224
Lunch Box With Cutlery Retrospot,39181.409999999996,34714588.05000003,56.794584237281086
Suki Shoulder Bag,39034.91,34753622.96000002,56.85844705717099
Cream Sweetheart Mini Chest,39000.57,34792623.53000002,56.9222536953191
Red Retrospot Plate,38939.18,34831562.71000002,56.98595989674241
Large White Heart Of Wicker,38937.23,34870499.94000002,57.04966290788044
Vintage 2 Metre Folding Ruler,38895.69,34909395.63000002,57.11329795776178
Assorted Colour T-Light Holder,38882.579999999994,34948278.210000016,57.176911559109776
Feltcraft Cushion Butterfly,38716.59,34986994.80000002,57.24025359355848
3 Drawer Antique White Wood Cabinet,38695.79,35025690.59000002,57.30356159829751
Jumbo Bag Vintage Christmas,38567.4,35064257.99000002,57.36665955138162
Red Retrospot Cake Stand,38544.52,35102802.51000002,57.429720071785106
Cartoon Pencil Sharpeners,38454.21,35141256.72000002,57.49263284107902
Lunch Bag Vintage Leaf Design,38214.8,35179471.52000002,57.555153925142726
Roll Wrap 50'S Christmas,38068.0,35217539.52000002,57.617434837986366
Wood 2 Drawer Cabinet White Finish,38042.07,35255581.59000002,57.67967332821599
Pink Heart Shape Egg Frying Pan,38025.49,35293607.08000002,57.74188469284052
Photo Cube,38020.03,35331627.11000002,57.804087124666275
Hanging Metal Heart Lantern,37914.43,35369541.54000002,57.866116790273765
Angel Decoration 3 Buttons,37852.35,35407393.89000002,57.928044890286294
Pantry Magnetic Shopping List,37606.549999999996,35445000.44000002,57.98957085074914
Vintage Red Kitchen Cabinet,37521.36,35482521.80000002,58.05095743664634
Set 2 Pantry Design Tea Towels,37497.97,35520019.77000002,58.11230575548063
Natural Slate Rectangle Chalkboard,37479.18,35557498.95000002,58.17362333305315
Retrospot Childrens Apron,37267.09,35594766.04000002,58.23459392211026
Set 6 School Milk Bottles In Crate,37238.22,35632004.26000002,58.29551727858478
Childrens Cutlery Polkadot Green,37071.85,35669076.11000002,58.356168446463386
Card I Love London,37005.409999999996,35706081.52000002,58.416710915596326
Heart Ivory Trellis Large,36902.74,35742984.26000002,58.477085412119166
Herb Marker Basil,36902.689999999995,35779886.95000002,58.537459826839815
Magic Drawing Slate Dolly Girl,36872.37,35816759.320000015,58.597784636714465
Pack Of 12 Pink Paisley Tissues,36817.43,35853576.750000015,58.658019562346404
Card Birthday Cowboy,36809.08,35890385.83000001,58.71824082701317
Pink Hanging Heart T-Light Holder,36803.4,35927189.23000001,58.77845279895152
Classic Cafe Sugar Dispenser,36732.65,35963921.88000001,58.838549020795746
5 Hook Hanger Red Magic Toadstool,36638.35,36000560.23000001,58.89849096371591
Purple Drawerknob Acrylic Edwardian,36609.520000000004,36037169.750000015,58.95838573949524
Christmas Craft White Fairy,36407.2,36073576.95000002,59.017949510906426
Jam Jar With Green Lid,36301.35,36109878.30000002,59.077340107088425
Picnic Basket Wicker Large,36275.93,36146154.23000002,59.13668911503873
Recipe Box Retrospot,36245.46,36182399.69000002,59.195988272736464
Pink Happy Birthday Bunting,36234.06,36218633.75000002,59.25526877953565
Glass Heart T-Light Holder,36181.479999999996,36254815.23000002,59.31446326315532
Fairy Tale Cottage Night Light,36049.74,36290864.97000002,59.373442214373554
Empire Gift Wrap,36024.75,36326889.72000002,59.43238028085889
Card Christmas Village,36009.4,36362899.12000002,59.49129323407292
Picture Dominoes,35970.04,36398869.16000002,59.5501417926056
Traditional Christmas Ribbons,35836.74,36434705.90000002,59.608772266508616
Blue Polkadot Bowl,35739.33,36470445.23000002,59.667243373391564
Christmas Star Wish List Chalkboard,35673.5,36506118.73000002,59.72560677951554
Traditional Wooden Catch Cup Game,35569.48,36541688.210000016,59.783800004370356
Large Ceramic Top Storage Jar,35565.21,36577253.42000002,59.841986243318445
Piggy Bank Retrospot,35558.19,36612811.610000014,59.90016099723952
Set Of 36 Teatime Paper Doilies,35374.11,36648185.72000001,59.95803458823014
Ivory Kitchen Scales,35336.4,36683522.12000001,60.01584648401158
Small Red Retrospot Windmill,35308.53,36718830.65000001,60.07361278325418
Magic Drawing Slate Circus Parade,35237.94,36754068.59000001,60.13126359416962
3 Stripey Mice Feltcraft,35216.8,36789285.39000001,60.188879819120544
Hanging Mini Coloured Bottles,35159.44,36824444.830000006,60.24640220060291
Love Hot Water Bottle,34991.03,36859435.86000001,60.30364905596014
Elephant Birthday Card,34982.15,36894418.010000005,60.36088138324902
Piece Of Camo Stationery Set,34975.880000000005,36929393.89000001,60.4181034525437
Washroom Metal Sign,34972.22,36964366.11000001,60.475319533918295
Roll Wrap Vintage Christmas,34871.75,36999237.86000001,60.53237124197901
Doormat English Rose,34868.03,37034105.89000001,60.589416863957034
Set Of 10 Led Dolly Lights,34845.6,37068951.49000001,60.646425789474115
Key Fob Shed,34823.59,37103775.08000001,60.70339870566863
Gin & Tonic Diet Greeting Card,34814.909999999996,37138589.99000001,60.760357421003526
Pantry Rolling Pin,34757.92,37173347.91000001,60.81722289820606
Folkart Star Christmas Decorations,34648.600000000006,37207996.51000001,60.87390952310767
Enamel Flower Jug Cream,34547.52,37242544.030000016,60.93043077670869
Coffee Mug Apples Design,34507.31,37277051.34000002,60.986886244991204
Christmas Metal Postcard With Bells,34496.57,37311547.91000002,61.04332414216401
Set/2 Red Retrospot Tea Towels,34223.37,37345771.280000016,61.099315072188844
Wooden Union Jack Bunting,34099.4,37379870.680000015,61.15510318187205
Laundry 15c Metal Sign,33999.15,37413869.83000001,61.21072727817098
Set Of 6 Soldier Skittles,33987.71,37447857.540000014,61.266332658129606
Feng Shui Pillar Candle,33966.479999999996,37481824.02000001,61.321903304879754
Gin And Tonic Mug,33909.409999999996,37515733.43000001,61.37738058261405
Wrap Paisley Park,33896.0,37549629.43000001,61.43283592100188
Red Spotty Biscuit Tin,33888.44,37583517.870000005,61.48827889089908
Card Circus Parade,33872.19,37617390.06,61.54369527508561
Christmas Metal Tags Assorted,33692.409999999996,37651082.47,61.59881753132976
Scandinavian Reds Ribbons,33631.79,37684714.26,61.65384061060278
Lipstick Pen Red,33585.28,37718299.54,61.70878759748176
Letter Shape Pencil Sharpener,33579.590000000004,37751879.13,61.76372527527191
Doormat Welcome Puppies,33519.0,37785398.13,61.81856382517224
Pink Polkadot Cup,33413.26,37818811.39,61.873229379808194
Set 12 Colour Pencils Spaceboy,33259.52,37852070.910000004,61.92764340908059
Travel Card Wallet Transport,33230.03,37885300.940000005,61.98200919142328
Set Of 6 Nativity Magnets,33153.93,37918454.870000005,62.03625047083786
Christmas Craft Tree Top Angel,33060.060000000005,37951514.93000001,62.09033817482718
Alarm Clock Bakelike Orange,33026.57,37984541.50000001,62.14437108771187
Love Building Block Word,32988.4,38017529.900000006,62.19834155280724
Set Of 36 Pantry Paper Doilies,32959.99,38050489.89000001,62.25226553790017
Traditional Naughts & Crosses,32870.01,38083359.900000006,62.306042311777944
Set Of 4 Jam Jar Magnets,32868.340000000004,38116228.24000001,62.359816353462705
Tea Time Tea Towels,32838.0,38149066.24000001,62.41354075758058
Folkart Zinc Heart Christmas Dec,32741.94,38181808.18000001,62.46710800333742
Strawberry Shopper Bag,32649.21,38214457.39000001,62.52052353875887
Storage Tin Vintage Doily,32564.320000000003,38247021.71000001,62.57380019042779
Scandinavian Paisley Picnic Bag,32554.89,38279576.60000001,62.6270614142043
Picnic Basket Wicker Small,32551.31,38312127.91000001,62.68031678094424
English Rose Notebook A7 Size,32525.649999999998,38344653.56000001,62.733530166801984
Set 3 Retrospot Tea/Coffee/Sugar,32468.23,38377121.79000001,62.78664961102855
Jazz Hearts Address Book,32303.64,38409425.43000001,62.83949977881705
Feltcraft Princess Charlotte Doll,32232.56,38441657.99000001,62.892233656616966
Jumbo Bag Paisley Park,32214.72,38473872.71000001,62.94493834739668
Metal 4 Hook Hanger French Chateau,32204.13,38506076.84000001,62.99762571247326
Pink Vintage Paisley Picnic Bag,32129.52,38538206.360000014,63.05019101232689
White Rocking Horse Hand Painted,32028.89,38570235.250000015,63.10259167709963
Penny Farthing Birthday Card,31958.88,38602194.13000002,63.15487780245059
3 Hook Photo Shelf Antique White,31833.68,38634027.81000002,63.20695909512613
Recycled Pencil With Rabbit Eraser,31827.25,38665855.06000002,63.25902986804046
3 Piece Spaceboy Cookie Cutter Set,31803.72,38697658.780000016,63.31106214484573
Heart Filigree Dove Large,31761.510000000002,38729420.290000014,63.363025364245026
Baking Set Spaceboy Design,31759.71,38761180.000000015,63.4149856387656
Pack Of 12 Spaceboy Tissues,31644.469999999998,38792824.47000001,63.466757375606335
Assorted Bottle Top Magnets,31641.3,38824465.77000001,63.51852392618842
Camouflage Led Torch,31617.19,38856082.96000001,63.57025103175611
Zinc Willie Winkie Candle Stick,31512.829999999998,38887595.79000001,63.62180739979977
Ribbon Reel Stripes Design,31473.83,38919069.620000005,63.67329996213783
Jumbo Bag Toys,31428.82,38950498.440000005,63.72471888614746
Red Retrospot Small Milk Jug,31331.48,38981829.92,63.77597855766007
Giant 50'S Christmas Cracker,31295.090000000004,39013125.010000005,63.82717869354123
House Shape Pencil Sharpener,31191.510000000002,39044316.52,63.87820936801247
Set Of 9 Black Skull Balloons,31140.8,39075457.32,63.92915707870599
Set Of 5 Lucky Cat Magnets,31136.63,39106593.95,63.98009796709716
Set/20 Strawberry Paper Napkins,31098.95,39137692.900000006,64.03097720936044
Doormat Spotty Home Sweet Home,31080.16,39168773.06,64.08182571036197
Blue Happy Birthday Bunting,31030.08,39199803.14,64.13259227829333
Wrap Circus Parade,31002.61,39230805.75,64.18331390410333
Set Of 9 Heart Shaped Balloons,30870.3,39261676.05,64.23381906496695
Small Heart Measuring Spoons,30819.149999999998,39292495.199999996,64.28424054219363
Travel Card Wallet Vintage Leaf,30793.19,39323288.38999999,64.33461954772498
Pack Of 12 Vintage Christmas Tissue,30629.25,39353917.63999999,64.38473034024668
Alphabet Stencil Craft,30494.870000000003,39384412.50999999,64.43462128121148
Fine Wicker Heart,30488.210000000003,39414900.71999999,64.48450132612501
Set 6 Paper Table Lantern Hearts,30446.19,39445346.90999999,64.53431262448088
Vintage Doily Jumbo Bag Red,30429.45,39475776.35999999,64.58409653546462
Red Retrospot Umbrella,30427.94,39506204.29999999,64.63387797602235
Blue Polkadot Beaker,30321.620000000003,39536525.91999999,64.68348547241034
Retro Coffee Mugs Assorted,30297.95,39566823.86999999,64.73305424364315
Happy Stencil Craft,30293.16,39597117.02999999,64.78261517822648
Red Kitchen Scales,30169.63,39627286.65999999,64.83197401232744
Mini Playing Cards Buffalo Bill,30153.04,39657439.69999999,64.88130570446285
Queens Guard Coffee Mug,30128.25,39687567.94999999,64.9305968390741
Set 7 Babushka Nesting Boxes,30034.960000000003,39717602.90999999,64.97973534716547
Set 20 Napkins Fairy Cakes Design,29968.73,39747571.639999986,65.02876550008035
Pink Party Bags,29859.42,39777431.05999999,65.07761681705476
Traditional Pick Up Sticks Game,29858.39,39807289.44999999,65.12646644890413
Red Retrospot Mini Cases,29855.809999999998,39837145.25999999,65.17531185976065
Victorian Metal Postcard Spring,29699.14,39866844.39999999,65.22390095164546
Roll Wrap Vintage Spot,29670.72,39896515.11999999,65.27244354716737
Spaceboy Beaker,29669.84,39926184.95999999,65.3209847029708
Mini Jigsaw Dolly Girl,29546.77,39955731.73,65.36932451087195
12 Pencils Tall Tube Red Retrospot,29514.09,39985245.82,65.4176108528639
Pack Of 6 Panettone Gift Boxes,29496.91,40014742.73,65.4658690876245
Ass Floral Print Multi Screwdriver,29367.29,40044110.019999996,65.51391525839637
Assorted Colour Mini Cases,29318.0,40073428.019999996,65.56188078857262
Vintage Christmas Cake Frill,29180.329999999998,40102608.349999994,65.60962108460811
Childrens Cutlery Spaceboy,29152.4,40131760.74999999,65.65731568594211
Love Heart Pocket Warmer,29126.48,40160887.22999999,65.70496788102254
Childrens Apron Apples Design,29113.03,40190000.25999999,65.75259807131475
Wrap Dolly Girl,29087.5,40219087.75999999,65.80018649341046
Pink Baby Bunting,29029.26,40248117.01999999,65.84767963231913
Fluted Antique Candle Holder,28834.969999999998,40276951.98999999,65.89485490429082
I'm On Holiday Metal Sign,28812.670000000002,40305764.65999999,65.94199369248729
Garage Key Fob,28796.32,40334560.97999999,65.9891057313687
Doormat Black Flock,28750.61,40363311.58999999,66.03614298669105
Pack Of Six Led Tea Lights,28731.370000000003,40392042.959999986,66.08314876453197
Embossed Glass Tealight Holder,28693.280000000002,40420736.23999999,66.13009222546708
Small Folding Scissor(Pointed Edge),28677.579999999998,40449413.819999985,66.1770100005156
Vintage Christmas Stocking,28673.77,40478087.58999999,66.22392154223748
Card Gingham Rose,28549.399999999998,40506636.98999999,66.27062960920023
Wooden Happy Birthday Garland,28547.81,40535184.79999999,66.31733507485345
Ice Cream Bubbles,28518.61,40563703.40999999,66.36399276802965
Assorted Creepy Crawlies,28506.19,40592209.59999999,66.41063014154268
Asstd Fruit+Flowers Fridge Magnets,28440.420000000002,40620650.01999999,66.45715991245937
Set Of Salt And Pepper Toadstools,28437.18,40649087.19999999,66.50368438259436
Coffee Mug Pears Design,28394.559999999998,40677481.75999999,66.55013912454544
Pack 3 Boxes Bird Panettone,28378.91,40705860.66999999,66.59656826241206
Set Of 5 Pancake Day Magnets,28334.43,40734195.09999999,66.64292462905345
Treasure Island Book Box,28333.27,40762528.36999999,66.68927909788411
Cupcake Lace Paper Set 6,28319.32,40790847.68999999,66.73561074390469
Paint Your Own Canvas Set,28315.2,40819162.88999999,66.78193564942508
20 Dolly Pegs Retrospot,28291.649999999998,40847454.53999999,66.82822202611554
Potting Shed Tea Mug,28233.93,40875688.46999999,66.87441397036172
Cream Cupid Hearts Coat Hanger,28151.04,40903839.50999999,66.92047030294282
Skull Shoulder Bag,28148.9,40931988.40999999,66.96652313439034
Mini Playing Cards Spaceboy,28131.29,40960119.69999999,67.01254715510773
Feather Pen Coal Black,28126.27,40988245.96999999,67.05856296288556
Glitter Heart Decoration,28113.59,41016359.559999995,67.10455802562886
White Moroccan Metal Lantern,28022.46,41044382.019999996,67.15040399570672
Pack Of 6 Sandcastle Flags Assorted,28021.84,41072403.86,67.19624895143748
Biscuit Tin 50'S Christmas,27997.980000000003,41100401.839999996,67.24205487116475
Drawer Knob Crackle Glaze Ivory,27964.739999999998,41128366.58,67.28780640879833
Pantry Scrubbing Brush,27963.02,41156329.6,67.33355513243669
Christmas Lights 10 Reindeer,27691.66,41184021.26,67.37885989924754
Card Psychedelic Apples,27589.579999999998,41211610.839999996,67.42399765871409
Card Suki Birthday,27550.01,41239160.849999994,67.4690706799301
Musical Zinc Heart Decoration,27474.13,41266634.98,67.51401955814762
Dolly Girl Beaker,27450.280000000002,41294085.26,67.55892941672212
Lipstick Pen Fuschia,27403.59,41321488.85,67.60376288841469
Mini Playing Cards Dolly Girl,27395.02,41348883.870000005,67.64858233921247
Coffee Mug Cat + Bird Design,27356.26,41376240.13,67.69333837695514
Ceramic Heart Fairy Cake Money Bank,27283.94,41403524.07,67.737976096015
Star Wooden Christmas Decoration,27277.78,41430801.85,67.78260373704548
